Category,Recognizer,NE,Type,File
Sculptors,stanza,second,ORDINAL,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Palestinians,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Israelis,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Germany,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,"the "" Solidarity with the Palestinian People """,WORK_OF_ART,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Tokyo,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Berlin,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Brussels,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Belgrade,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Athens,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Israeli,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Palestinian,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Tel - Aviv,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Haifa,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,West Jerusalem,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,between 1980 and 1987,DATE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Abdi,PERSON,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Haifa,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,the Israeli Association of Painters and Sculptures,ORG,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,the Jewish - Arab Center of Beit Hagefen,ORG,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Palestinian,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Israeli,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Abdi,PERSON,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Ibda,PERSON,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Arab,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Israeli,NORP,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Ara belle - Visual Arts Workshop,WORK_OF_ART,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Haifa,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Abdi,PERSON,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Al Midan Theater,ORG,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Haifa,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,the Arab Pedagogical College,ORG,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,Haifa,GPE,AbedAbdi_Sculptors_en.txt
Sculptors,stanza,1985,DATE,AbedAbdi_Sculptors_en.txt
Sculptors,spacy,April 1779,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,18th-century,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Hungarian,NORP,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Óbuda,NORP,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,the Counts Zichy,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Rococo,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Jesuit,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Székesfehérvár,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,1749,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Óbuda,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,between 1748 and 1752,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,1749,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,180 cm,QUANTITY,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,5 ft,QUANTITY,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,10,CARDINAL,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,St. Michael,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,St. Michael Parish Church,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Mogyoród,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Between 1759 and 1762,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Kiscell,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Trinitarian,NORP,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,last years,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,1771,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,The Presentation of Mary in the Temple on the altar,WORK_OF_ART,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,St. Anne's,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Buda,PERSON,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Óbuda,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,1779,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Károly Bebo,PERSON,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1712,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,April 1779,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,18th - century,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Hungarian,NORP,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Bebo,PERSON,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Óbuda,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,the Counts Zichy,FAC,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1740,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Rococo,NORP,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Jesuit,NORP,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Székesfehérvár,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1749,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Óbuda,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1748,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1752,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1749,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,180 cm,QUANTITY,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,5 ft 10,QUANTITY,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,St. Michael,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,St. Michael Parish Church,ORG,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Mogyoród,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Between 1759 and 1762,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Kiscell 's Trinitarian church,FAC,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1771,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,The Presentation of Mary in the Temple,WORK_OF_ART,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,St. Anne 's,FAC,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Buda,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,Óbuda,GPE,KárolyBebo_Sculptors_en.txt
Sculptors,stanza,1779,DATE,KárolyBebo_Sculptors_en.txt
Sculptors,spacy,Emilius R. Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,American,NORP,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Taurasi,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Italy,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,second,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,6,CARDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1st,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,America,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,10 years old,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,four years,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the North End,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,St. Anthony’s,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Parish,LANGUAGE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,English,LANGUAGE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the age of 12,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Emilius,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the evening,TIME,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the North Bennet Street Industrial School,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Bennett,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,2.50,MONEY,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Modeling,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Belle Arti School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Copley Art Studio,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Butera Art School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Normal Art School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Massachusetts College of Art,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Johannes Kirchmayer,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,age 21,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Fine Arts,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1918,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,age 22,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,World War 1,EVENT,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,France,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,French,NORP,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,first,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ethel,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Colson,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ernest Pellegrini,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,one,CARDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,first,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,St. Anthony,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Jesus,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,St. Leonard's Church,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1922,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Florida,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Coral Gables Art Stone Company,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boca Raton Galleries,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Florida,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Havana,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Cuba,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1926,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the United States,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Emilius,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Roger,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Elroy,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Florida,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,a few years later,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1930,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Edwin,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1937,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Emilius,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Elroy,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,first,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1941,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Emilius,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,The Supreme Sacrifice,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,World War I,EVENT,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Oak Grove Cemetery,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Medford,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,MA,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,World War,EVENT,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,years,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Veteran’s Memorial,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Mt. Hope Cemetery,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,22 foot,QUANTITY,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Angel of Victory and Peace,WORK_OF_ART,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Oak Grove Cemetery,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Medford,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Commonwealth of Massachusetts,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the City of Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Massachusetts,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Tobin,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Hatch Shell,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Boston University Bridge Plaque,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Veteran’s Memorial,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the State House,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Earhardt,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Mystic River Dam,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Arthur Feidler,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Arthur Fiedler Bridge,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,second,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Elsie,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1956,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the year,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Caproni Galleries,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the South End,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Europe,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,1960,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,the Caproni Galleries,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Lexington,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,over 30 more years,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,90s,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,his later years,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,just one week,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,100th,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,spacy,Emilius,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Emilius R. Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1896–1996,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,American,NORP,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,"Taurasi , Italy",GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,second,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,6,CARDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1st,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,America,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,10 years old,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,four years,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the North End,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,St. Anthony,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,St. Leonard ’s Parish,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,English,LANGUAGE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the age of 12,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Emilius,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the North Bennet Street Industrial School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Bennett,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,2nd,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,2.50,MONEY,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Greatest Improvement in the Modeling Class,WORK_OF_ART,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Belle Arti School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Copley Art Studio,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Butera Art School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Normal Art School,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Massachusetts College of Art,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Johannes Kirchmayer,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,age 21,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Fine Arts,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1918,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,age 22,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,World War 1,EVENT,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,France,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,French,NORP,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,first,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ethel,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Colson,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ernest Pellegrini,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,one,CARDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,first,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,St. Anthony,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Jesus,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,St. Leonard 's Church,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1922,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Florida,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Coral Gables Art Stone Company,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boca Raton Galleries,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Florida,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Havana,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Cuba,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1926,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the United States,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Emilius,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Roger,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Elroy,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Florida,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,a few years later,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1930,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Edwin,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1937,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Emilius,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Elroy,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,first,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1941,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Emilius,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,The Supreme Sacrifice,WORK_OF_ART,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,World War I,EVENT,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Oak Grove Cemetery,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Medford,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,MA,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,World War I,EVENT,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the following years,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Veteran ’s Memorial,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Mt. Hope Cemetery,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,22 foot,QUANTITY,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Angel of Victory and Peace,WORK_OF_ART,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Oak Grove Cemetery,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Medford,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Commonwealth of Massachusetts,ORG,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the City of Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Massachusetts,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Tobin,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Hatch Shell,LOC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Boston University Bridge Plaque,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Veteran ’s Memorial,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the State House,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Amelia Earhardt,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Mystic River Dam,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Paul Revere Mall,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Arthur Feidler,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Arthur Fiedler Bridge,FAC,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Boston,GPE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Ciampa,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,second,ORDINAL,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,Elsie,PERSON,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,1956,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the year,DATE,EmiliusR.Ciampa_Sculptors_en.txt
Sculptors,stanza,the Caproni Galleries,ORG,EmiliusR.Ciampa_Sculptors_en.txt
